Date,Region,Province,Country,Total_Confirmed,Total_Deaths,Total_Recovered,Total_Active,Population
2020-02-02,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-03,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-04,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-05,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-06,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-07,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-08,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-09,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-10,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-11,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-12,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-13,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-14,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-15,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-16,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-17,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-18,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-19,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-20,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-21,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-22,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-23,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-24,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-25,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-26,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-27,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-28,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-02-29,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-03-01,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-03-02,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-03-03,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-03-04,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-03-05,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-03-06,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-03-07,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-03-08,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-03-09,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-03-10,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-03-11,,Wyoming,US,0.0,0.0,0.0,0.0,578759
2020-03-12,,Wyoming,US,1.0,0.0,0.0,0.0,578759
2020-03-13,,Wyoming,US,1.0,0.0,0.0,0.0,578759
2020-03-14,,Wyoming,US,2.0,0.0,0.0,0.0,578759
2020-03-15,,Wyoming,US,3.0,0.0,0.0,0.0,578759
2020-03-16,,Wyoming,US,3.0,0.0,0.0,0.0,578759
2020-03-17,,Wyoming,US,11.0,0.0,0.0,0.0,578759
2020-03-18,,Wyoming,US,15.0,0.0,0.0,0.0,578759
2020-03-19,,Wyoming,US,18.0,0.0,0.0,0.0,578759
2020-03-20,,Wyoming,US,19.0,0.0,0.0,0.0,578759
2020-03-21,,Wyoming,US,23.0,0.0,0.0,0.0,578759
2020-03-22,,Wyoming,US,26.0,0.0,0.0,0.0,578759
2020-03-23,,Wyoming,US,26.0,0.0,0.0,0.0,578759
2020-03-24,,Wyoming,US,29.0,0.0,0.0,0.0,578759
2020-03-25,,Wyoming,US,44.0,0.0,0.0,0.0,578759
2020-03-26,,Wyoming,US,53.0,0.0,0.0,0.0,578759
2020-03-27,,Wyoming,US,70.0,0.0,0.0,0.0,578759
2020-03-28,,Wyoming,US,82.0,0.0,0.0,0.0,578759
2020-03-29,,Wyoming,US,86.0,0.0,0.0,0.0,578759
2020-03-30,,Wyoming,US,94.0,0.0,0.0,0.0,578759
2020-03-31,,Wyoming,US,109.0,0.0,0.0,0.0,578759
2020-04-01,,Wyoming,US,130.0,0.0,0.0,0.0,578759
2020-04-02,,Wyoming,US,150.0,0.0,0.0,0.0,578759
2020-04-03,,Wyoming,US,162.0,0.0,0.0,0.0,578759
2020-04-04,,Wyoming,US,187.0,0.0,0.0,0.0,578759
2020-04-05,,Wyoming,US,197.0,0.0,0.0,0.0,578759
2020-04-06,,Wyoming,US,210.0,0.0,0.0,0.0,578759
2020-04-07,,Wyoming,US,216.0,0.0,0.0,0.0,578759
2020-04-08,,Wyoming,US,221.0,0.0,0.0,0.0,578759
2020-04-09,,Wyoming,US,230.0,0.0,0.0,0.0,578759
2020-04-10,,Wyoming,US,239.0,0.0,0.0,0.0,578759
2020-04-11,,Wyoming,US,261.0,0.0,0.0,0.0,578759
2020-04-12,,Wyoming,US,270.0,0.0,0.0,270.0,578759
2020-04-13,,Wyoming,US,275.0,1.0,0.0,274.0,578759
2020-04-14,,Wyoming,US,282.0,1.0,0.0,281.0,578759
2020-04-15,,Wyoming,US,287.0,1.0,0.0,286.0,578759
2020-04-16,,Wyoming,US,296.0,2.0,0.0,294.0,578759
2020-04-17,,Wyoming,US,305.0,2.0,0.0,303.0,578759
2020-04-18,,Wyoming,US,309.0,2.0,0.0,307.0,578759
2020-04-19,,Wyoming,US,313.0,2.0,0.0,311.0,578759
2020-04-20,,Wyoming,US,317.0,2.0,0.0,315.0,578759
2020-04-21,,Wyoming,US,443.0,2.0,0.0,441.0,578759
2020-04-22,,Wyoming,US,447.0,6.0,0.0,441.0,578759
2020-04-23,,Wyoming,US,453.0,7.0,0.0,446.0,578759
2020-04-24,,Wyoming,US,473.0,7.0,0.0,466.0,578759
2020-04-25,,Wyoming,US,491.0,7.0,0.0,484.0,578759
2020-01-22,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-01-23,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-01-24,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-01-25,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-01-26,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-01-27,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-01-28,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-01-29,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-01-30,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-01-31,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-01,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-02,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-03,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-04,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-05,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-06,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-07,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-08,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-09,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-10,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-11,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-12,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-13,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-14,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-15,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-16,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-17,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-18,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-19,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-20,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-21,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-22,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-23,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-24,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-25,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-26,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-27,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-28,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-02-29,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-03-01,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-03-02,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-03-03,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-03-04,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-03-05,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-03-06,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-03-07,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-03-08,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-03-09,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-03-10,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-03-11,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-03-12,,Alaska,US,0.0,0.0,0.0,0.0,731545
2020-03-13,,Alaska,US,1.0,0.0,0.0,0.0,731545
2020-03-14,,Alaska,US,1.0,0.0,0.0,0.0,731545
2020-03-15,,Alaska,US,1.0,0.0,0.0,0.0,731545
2020-03-16,,Alaska,US,1.0,0.0,0.0,0.0,731545
2020-03-17,,Alaska,US,3.0,0.0,0.0,0.0,731545
2020-03-18,,Alaska,US,6.0,0.0,0.0,0.0,731545
2020-03-19,,Alaska,US,9.0,0.0,0.0,0.0,731545
2020-03-20,,Alaska,US,12.0,0.0,0.0,0.0,731545
2020-03-21,,Alaska,US,15.0,0.0,0.0,0.0,731545
2020-03-22,,Alaska,US,20.0,0.0,0.0,0.0,731545
2020-03-23,,Alaska,US,30.0,0.0,0.0,0.0,731545
2020-03-24,,Alaska,US,34.0,0.0,0.0,0.0,731545
2020-03-25,,Alaska,US,41.0,1.0,0.0,0.0,731545
2020-03-26,,Alaska,US,56.0,1.0,0.0,0.0,731545
2020-03-27,,Alaska,US,58.0,1.0,0.0,0.0,731545
2020-03-28,,Alaska,US,85.0,2.0,0.0,0.0,731545
2020-03-29,,Alaska,US,102.0,2.0,0.0,0.0,731545
2020-03-30,,Alaska,US,114.0,3.0,0.0,0.0,731545
2020-03-31,,Alaska,US,119.0,3.0,0.0,0.0,731545
2020-04-01,,Alaska,US,132.0,3.0,0.0,0.0,731545
2020-04-02,,Alaska,US,143.0,3.0,0.0,0.0,731545
2020-04-03,,Alaska,US,157.0,3.0,0.0,0.0,731545
2020-04-04,,Alaska,US,171.0,5.0,0.0,0.0,731545
2020-04-05,,Alaska,US,185.0,6.0,0.0,0.0,731545
2020-04-06,,Alaska,US,190.0,6.0,0.0,0.0,731545
2020-04-07,,Alaska,US,213.0,6.0,0.0,0.0,731545
2020-04-08,,Alaska,US,226.0,7.0,0.0,0.0,731545
2020-04-09,,Alaska,US,235.0,7.0,0.0,0.0,731545
2020-04-10,,Alaska,US,246.0,7.0,0.0,0.0,731545
2020-04-11,,Alaska,US,257.0,8.0,0.0,0.0,731545
2020-04-12,,Alaska,US,272.0,8.0,0.0,264.0,731545
2020-04-13,,Alaska,US,277.0,8.0,0.0,269.0,731545
2020-04-14,,Alaska,US,285.0,9.0,0.0,276.0,731545
2020-04-15,,Alaska,US,293.0,9.0,0.0,284.0,731545
2020-04-16,,Alaska,US,300.0,9.0,0.0,291.0,731545
2020-04-17,,Alaska,US,309.0,9.0,0.0,300.0,731545
2020-04-18,,Alaska,US,314.0,9.0,0.0,305.0,731545
2020-04-19,,Alaska,US,319.0,9.0,0.0,310.0,731545
2020-04-20,,Alaska,US,321.0,9.0,0.0,312.0,731545
2020-04-21,,Alaska,US,329.0,9.0,0.0,320.0,731545
2020-04-22,,Alaska,US,335.0,9.0,0.0,326.0,731545
2020-04-23,,Alaska,US,337.0,9.0,0.0,328.0,731545
2020-04-24,,Alaska,US,339.0,9.0,0.0,330.0,731545
2020-04-25,,Alaska,US,339.0,9.0,0.0,330.0,731545
2020-01-22,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-01-23,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-01-24,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-01-25,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-01-26,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-01-27,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-01-28,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-01-29,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-01-30,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-01-31,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-01,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-02,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-03,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-04,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-05,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-06,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-07,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-08,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-09,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-10,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-11,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-12,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-13,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-14,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-15,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-16,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-17,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-18,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-19,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-20,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-21,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-22,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-23,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-24,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-25,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-26,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-27,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-28,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-02-29,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-03-01,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-03-02,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-03-03,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-03-04,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-03-05,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-03-06,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-03-07,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-03-08,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-03-09,,North Carolina,US,0.0,0.0,0.0,0.0,10488084
2020-03-10,,North Carolina,US,7.0,0.0,0.0,0.0,10488084
2020-03-11,,North Carolina,US,7.0,0.0,0.0,0.0,10488084
2020-03-12,,North Carolina,US,15.0,0.0,0.0,0.0,10488084
2020-03-13,,North Carolina,US,17.0,0.0,0.0,0.0,10488084
2020-03-14,,North Carolina,US,24.0,0.0,0.0,0.0,10488084
2020-03-15,,North Carolina,US,33.0,0.0,0.0,0.0,10488084
2020-03-16,,North Carolina,US,38.0,0.0,0.0,0.0,10488084
2020-03-17,,North Carolina,US,64.0,0.0,0.0,0.0,10488084
2020-03-18,,North Carolina,US,70.0,0.0,0.0,0.0,10488084
2020-03-19,,North Carolina,US,123.0,0.0,0.0,0.0,10488084
2020-03-20,,North Carolina,US,172.0,0.0,0.0,0.0,10488084
2020-03-21,,North Carolina,US,253.0,0.0,0.0,0.0,10488084
2020-03-22,,North Carolina,US,305.0,0.0,0.0,0.0,10488084
2020-03-23,,North Carolina,US,353.0,0.0,0.0,0.0,10488084
2020-03-24,,North Carolina,US,495.0,0.0,0.0,0.0,10488084
2020-03-25,,North Carolina,US,590.0,2.0,0.0,0.0,10488084
2020-03-26,,North Carolina,US,738.0,3.0,0.0,0.0,10488084
2020-03-27,,North Carolina,US,887.0,4.0,0.0,0.0,10488084
2020-03-28,,North Carolina,US,1020.0,5.0,0.0,0.0,10488084
2020-03-29,,North Carolina,US,1191.0,7.0,0.0,0.0,10488084
2020-03-30,,North Carolina,US,1313.0,7.0,0.0,0.0,10488084
2020-03-31,,North Carolina,US,1535.0,12.0,0.0,0.0,10488084
2020-04-01,,North Carolina,US,1675.0,14.0,0.0,0.0,10488084
2020-04-02,,North Carolina,US,1977.0,21.0,0.0,0.0,10488084
2020-04-03,,North Carolina,US,2251.0,27.0,0.0,0.0,10488084
2020-04-04,,North Carolina,US,2486.0,34.0,0.0,0.0,10488084
2020-04-05,,North Carolina,US,2649.0,38.0,0.0,0.0,10488084
2020-04-06,,North Carolina,US,2962.0,45.0,0.0,0.0,10488084
2020-04-07,,North Carolina,US,3299.0,53.0,0.0,0.0,10488084
2020-04-08,,North Carolina,US,3499.0,66.0,0.0,0.0,10488084
2020-04-09,,North Carolina,US,3736.0,76.0,0.0,0.0,10488084
2020-04-10,,North Carolina,US,3965.0,83.0,0.0,0.0,10488084
2020-04-11,,North Carolina,US,4354.0,89.0,0.0,0.0,10488084
2020-04-12,,North Carolina,US,4570.0,89.0,0.0,4481.0,10488084
2020-04-13,,North Carolina,US,4886.0,94.0,0.0,4792.0,10488084
2020-04-14,,North Carolina,US,5113.0,112.0,0.0,5001.0,10488084
2020-04-15,,North Carolina,US,5340.0,130.0,0.0,5210.0,10488084
2020-04-16,,North Carolina,US,5639.0,150.0,0.0,5489.0,10488084
2020-04-17,,North Carolina,US,6045.0,177.0,0.0,5868.0,10488084
2020-04-18,,North Carolina,US,6328.0,187.0,0.0,6141.0,10488084
2020-04-19,,North Carolina,US,6601.0,200.0,0.0,6401.0,10488084
2020-04-20,,North Carolina,US,6895.0,218.0,0.0,6677.0,10488084
2020-04-21,,North Carolina,US,7134.0,245.0,0.0,6889.0,10488084
2020-04-22,,North Carolina,US,7495.0,265.0,0.0,7230.0,10488084
2020-04-23,,North Carolina,US,7820.0,281.0,0.0,7539.0,10488084
2020-04-24,,North Carolina,US,8290.0,294.0,0.0,7996.0,10488084
2020-04-25,,North Carolina,US,8768.0,305.0,0.0,8463.0,10488084
2020-01-22,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-01-23,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-01-24,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-01-25,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-01-26,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-01-27,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-01-28,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-01-29,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-01-30,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-01-31,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-01,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-02,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-03,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-04,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-05,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-06,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-07,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-08,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-09,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-10,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-11,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-12,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-13,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-14,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-15,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-16,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-17,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-18,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-19,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-20,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-21,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-22,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-23,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-24,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-25,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-26,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-27,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-28,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-02-29,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-03-01,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-03-02,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-03-03,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-03-04,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-03-05,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-03-06,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-03-07,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-03-08,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-03-09,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-03-10,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-03-11,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-03-12,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-03-13,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-03-14,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-03-15,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-03-16,,West Virginia,US,0.0,0.0,0.0,0.0,1792147
2020-03-17,,West Virginia,US,1.0,0.0,0.0,0.0,1792147
2020-03-18,,West Virginia,US,1.0,0.0,0.0,0.0,1792147
2020-03-19,,West Virginia,US,2.0,0.0,0.0,0.0,1792147
2020-03-20,,West Virginia,US,7.0,0.0,0.0,0.0,1792147
2020-03-21,,West Virginia,US,8.0,0.0,0.0,0.0,1792147
2020-03-22,,West Virginia,US,16.0,0.0,0.0,0.0,1792147
2020-03-23,,West Virginia,US,16.0,0.0,0.0,0.0,1792147
2020-03-24,,West Virginia,US,22.0,0.0,0.0,0.0,1792147
2020-03-25,,West Virginia,US,39.0,0.0,0.0,0.0,1792147
2020-03-26,,West Virginia,US,52.0,0.0,0.0,0.0,1792147
2020-03-27,,West Virginia,US,76.0,0.0,0.0,0.0,1792147
2020-03-28,,West Virginia,US,96.0,0.0,0.0,0.0,1792147
2020-03-29,,West Virginia,US,113.0,0.0,0.0,0.0,1792147
2020-03-30,,West Virginia,US,145.0,1.0,0.0,0.0,1792147
2020-03-31,,West Virginia,US,162.0,1.0,0.0,0.0,1792147
2020-04-01,,West Virginia,US,191.0,1.0,0.0,0.0,1792147
2020-04-02,,West Virginia,US,216.0,2.0,0.0,0.0,1792147
2020-04-03,,West Virginia,US,237.0,2.0,0.0,0.0,1792147
2020-04-04,,West Virginia,US,282.0,2.0,0.0,0.0,1792147
2020-04-05,,West Virginia,US,324.0,3.0,0.0,0.0,1792147
2020-04-06,,West Virginia,US,345.0,4.0,0.0,0.0,1792147
2020-04-07,,West Virginia,US,412.0,4.0,0.0,0.0,1792147
2020-04-08,,West Virginia,US,483.0,4.0,0.0,0.0,1792147
2020-04-09,,West Virginia,US,514.0,5.0,0.0,0.0,1792147
2020-04-10,,West Virginia,US,574.0,5.0,0.0,0.0,1792147
2020-04-11,,West Virginia,US,577.0,5.0,0.0,0.0,1792147
2020-04-12,,West Virginia,US,593.0,6.0,0.0,587.0,1792147
2020-04-13,,West Virginia,US,611.0,8.0,0.0,603.0,1792147
2020-04-14,,West Virginia,US,640.0,9.0,0.0,631.0,1792147
2020-04-15,,West Virginia,US,702.0,10.0,0.0,692.0,1792147
2020-04-16,,West Virginia,US,728.0,12.0,0.0,716.0,1792147
2020-04-17,,West Virginia,US,775.0,16.0,0.0,759.0,1792147
2020-04-18,,West Virginia,US,785.0,16.0,0.0,769.0,1792147
2020-04-19,,West Virginia,US,890.0,18.0,0.0,872.0,1792147
2020-04-20,,West Virginia,US,902.0,24.0,0.0,878.0,1792147
2020-04-21,,West Virginia,US,908.0,26.0,0.0,882.0,1792147
2020-04-22,,West Virginia,US,939.0,27.0,0.0,912.0,1792147
2020-04-23,,West Virginia,US,981.0,31.0,0.0,950.0,1792147
2020-04-24,,West Virginia,US,1010.0,32.0,0.0,978.0,1792147
2020-04-25,,West Virginia,US,1010.0,32.0,0.0,978.0,1792147
2020-01-22,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-01-23,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-01-24,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-01-25,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-01-26,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-01-27,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-01-28,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-01-29,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-01-30,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-01-31,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-02-01,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-02-02,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-02-03,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-02-04,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-02-05,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-02-06,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-02-07,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-02-08,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-02-09,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-02-10,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-02-11,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-02-12,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-02-13,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-02-14,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-02-15,,Delaware,US,0.0,0.0,0.0,0.0,973764
2020-02-16,,Delaware,US,0.0,0.0,0.0,0.0,973764
